Time,Spot,Frwd3m
06-Jul-1979,0.796696056188504,0.789184368756887
09-Jul-1979,0.790273891290668,0.782347826018247
10-Jul-1979,0.798632688405923,0.79099958072745
11-Jul-1979,0.804912143890766,0.798452694705216
12-Jul-1979,0.802449915450395,0.794303872519683
13-Jul-1979,0.799667023937618,0.79122625071958
16-Jul-1979,0.807145284613357,0.79885763498206
17-Jul-1979,0.821100544870406,0.813947880705649
18-Jul-1979,0.824394717169618,0.816337791115144
19-Jul-1979,0.833126490613386,0.826366024346168
20-Jul-1979,0.821760248027922,0.814656597957143
23-Jul-1979,0.833995489147325,0.827240915040644
24-Jul-1979,0.843074669542896,0.836857838226244
25-Jul-1979,0.841567185678219,0.834125773819517
26-Jul-1979,0.845438990902204,0.838285946226184
27-Jul-1979,0.839193681489188,0.831821575247705
30-Jul-1979,0.840575314626377,0.832474245781044
31-Jul-1979,0.815143549869197,0.806788317048994
01-Aug-1979,0.821320494282928,0.812795142825841
02-Aug-1979,0.818766101984104,0.810885770784201
03-Aug-1979,0.820220263123421,0.812484563148566
06-Aug-1979,0.809150856316251,0.801104322065038
07-Aug-1979,0.794349061068913,0.786364262271079
08-Aug-1979,0.795703768885037,0.786956234238003
09-Aug-1979,0.804912143890766,0.797326999469609
10-Aug-1979,0.81070796929909,0.803166825598495
13-Aug-1979,0.804599105854088,0.799127504097177
14-Aug-1979,0.803569861810036,0.796741136770051
15-Aug-1979,0.802898044519065,0.795613512104436
16-Aug-1979,0.80043084577962,0.794077899138386
17-Aug-1979,0.795929375202971,0.789865459436382
20-Aug-1979,0.799172475203249,0.793083009172545
21-Aug-1979,0.794123097899948,0.788593714703958
22-Aug-1979,0.796741136770051,0.790682156396477
23-Aug-1979,0.800296096076988,0.795297549204878
24-Aug-1979,0.803569861810036,0.799037555817377
28-Aug-1979,0.811374561924595,0.807546720868441
29-Aug-1979,0.813593333635812,0.809284418188988
30-Aug-1979,0.811596660759489,0.807189896600605
31-Aug-1979,0.812928218879002,0.808170857128727
03-Sep-1979,0.810441207782303,0.805403862905613
04-Sep-1979,0.80544855264709,0.80043084577962
05-Sep-1979,0.807591314950814,0.803435534454068
06-Sep-1979,0.809373449528078,0.805314477430693
07-Sep-1979,0.810885770784201,0.807412926688289
10-Sep-1979,0.809417962225332,0.805805998698883
11-Sep-1979,0.807323720622217,0.803659403357374
12-Sep-1979,0.797281945291953,0.792992515529661
13-Sep-1979,0.791815352356647,0.78754785598143
14-Sep-1979,0.77794778225241,0.773112962197827
17-Sep-1979,0.764537176646618,0.759777262857708
18-Sep-1979,0.76964515153267,0.765560861068991
19-Sep-1979,0.762673243208556,0.758560319108177
20-Sep-1979,0.772189387899898,0.76830103416037
21-Sep-1979,0.772189387899898,0.768208269781824
24-Sep-1979,0.767558678073756,0.763419233545277
25-Sep-1979,0.769367206471354,0.765328297519953
26-Sep-1979,0.77909549269631,0.775003627029777
27-Sep-1979,0.789820067820206,0.786364262271079
28-Sep-1979,0.789366038300488,0.786182046527135
01-Oct-1979,0.783673207259316,0.78047100873162
02-Oct-1979,0.784586240876727,0.782119134362209
03-Oct-1979,0.782073389754347,0.779049609560649
04-Oct-1979,0.783444818540726,0.781524291177358
05-Oct-1979,0.780012713581527,0.778039647577908
08-Oct-1979,0.76313955237998,0.762953054803908
09-Oct-1979,0.765700373241654,0.767140860468272
10-Oct-1979,0.772789808212142,0.773343722554222
11-Oct-1979,0.772189387899898,0.773943450388035
12-Oct-1979,0.771264959823897,0.773436011788748
15-Oct-1979,0.768903792959192,0.770709892507736
16-Oct-1979,0.767465844802245,0.769367206471354
17-Oct-1979,0.764164667795226,0.764444062441979
18-Oct-1979,0.765932850285593,0.766397642299538
19-Oct-1979,0.767558678073756,0.768672005646191
22-Oct-1979,0.766165273296517,0.767976321180594
23-Oct-1979,0.74810873863392,0.751887675582545
24-Oct-1979,0.748014082000785,0.749763780978841
25-Oct-1979,0.748392654785924,0.750094461001695
26-Oct-1979,0.743555083103791,0.74545496018329
29-Oct-1979,0.741175149570527,0.742984415407117
30-Oct-1979,0.726823706919329,0.7285625857809
31-Oct-1979,0.732752435152305,0.733617113113658
01-Nov-1979,0.733376999779011,0.734720892469874
02-Nov-1979,0.72585635496965,0.727596915289171
05-Nov-1979,0.724888066344008,0.726533599577579
06-Nov-1979,0.729768364015591,0.73179080415215
07-Nov-1979,0.739267116173498,0.73960128493183
08-Nov-1979,0.739314861404953,0.74026928762868
09-Nov-1979,0.738359523381493,0.738789538438646
12-Nov-1979,0.745027802436934,0.743887822263129
13-Nov-1979,0.744647953422348,0.743602624048438
14-Nov-1979,0.74536005200688,0.742794120449359
15-Nov-1979,0.761739972025557,0.758185576739167
16-Nov-1979,0.771958360984235,0.768115496797251
19-Nov-1979,0.78047100873162,0.776660780787763
20-Nov-1979,0.771264959823897,0.766676413848061
21-Nov-1979,0.778131504464943,0.773343722554222
22-Nov-1979,0.77633877144671,0.7713112015293
23-Nov-1979,0.76996932316123,0.764723379049167
26-Nov-1979,0.769876713418619,0.763838608682478
27-Nov-1979,0.770709892507736,0.763931779277906
28-Nov-1979,0.7738050835774,0.766676413848061
29-Nov-1979,0.781203844380228,0.774727167552368
30-Nov-1979,0.78754785598143,0.781753118893969
03-Dec-1979,0.794394247576229,0.789048094937148
04-Dec-1979,0.788230061806637,0.782805052490481
05-Dec-1979,0.777718082010215,0.7713112015293
06-Dec-1979,0.783673207259316,0.77753428382011
07-Dec-1979,0.777258523178598,0.770478523496269
10-Dec-1979,0.774588909147189,0.767697911824242
11-Dec-1979,0.782987884559735,0.777488328993696
12-Dec-1979,0.78631871144774,0.780974890925466
13-Dec-1979,0.790137765873574,0.786227603575957
14-Dec-1979,0.787411358950028,0.782622186987548
17-Dec-1979,0.789002666203467,0.784814369085769
18-Dec-1979,0.787411358950028,0.783170683207534
19-Dec-1979,0.790500725815855,0.785954230146152
20-Dec-1979,0.788911802544325,0.784129828271816
21-Dec-1979,0.787092793402473,0.782302091870838
24-Dec-1979,0.792087128414849,0.787274843284643
27-Dec-1979,0.806029337616618,0.801822197185601
28-Dec-1979,0.801328713404473,0.796245138563513
31-Dec-1979,0.799756915618204,0.794303872519683
02-Jan-1980,0.803345972858021,0.796380435201597
03-Jan-1980,0.808170857128727,0.802494737395227
04-Jan-1980,0.805135682507993,0.799756915618204
07-Jan-1980,0.815807193295833,0.810930216216329
08-Jan-1980,0.81447946572747,0.809195378922612
09-Jan-1980,0.818898385865506,0.813593333635812
10-Jan-1980,0.814745152307433,0.809551488430048
11-Jan-1980,0.814125107112848,0.808393668564332
14-Jan-1980,0.819779831493311,0.813903569195727
15-Jan-1980,0.824175442966349,0.818766101984104
16-Jan-1980,0.822990530708695,0.816735554804564
17-Jan-1980,0.820440406217321,0.814080803455574
18-Jan-1980,0.82483312138532,0.818369145313327
21-Jan-1980,0.82789658111156,0.819515479374752
22-Jan-1980,0.822595247746832,0.814833698816545
23-Jan-1980,0.8235173317218,0.816602984486864
24-Jan-1980,0.825490367547658,0.818236791398767
25-Jan-1980,0.821804212768207,0.815143549869197
28-Jan-1980,0.816249377693929,0.809150856316251
29-Jan-1980,0.813593333635812,0.806073999415156
30-Jan-1980,0.817795485125056,0.80964049599575
31-Jan-1980,0.818545589954279,0.810307800333522
01-Feb-1980,0.823078350151976,0.814789426542049
04-Feb-1980,0.823561219281878,0.815586027752523
05-Feb-1980,0.828027662753763,0.820132192314434
06-Feb-1980,0.836381348645853,0.828333453115013
07-Feb-1980,0.833778310299691,0.826366024346168
08-Feb-1980,0.831865099871768,0.824263158417482
11-Feb-1980,0.834863733178426,0.827022264115973
12-Feb-1980,0.832691707997842,0.824175442966349
13-Feb-1980,0.835601148354879,0.826672323164937
14-Feb-1980,0.838675076524888,0.830907120264431
15-Feb-1980,0.833343811053229,0.82544656457343
18-Feb-1980,0.830732843512508,0.823824504201562
19-Feb-1980,0.820000071555869,0.81434659596179
20-Feb-1980,0.82329786502499,0.817972031005375
21-Feb-1980,0.827590657109436,0.822551317771206
22-Feb-1980,0.82272702609584,0.818986565399093
25-Feb-1980,0.822419516264084,0.818060292258742
26-Feb-1980,0.82347344223552,0.81858969625046
27-Feb-1980,0.827109730222912,0.82272702609584
28-Feb-1980,0.826672323164937,0.822375578567731
29-Feb-1980,0.821760248027922,0.817574758934997
03-Mar-1980,0.812262661450107,0.807635907044643
04-Mar-1980,0.799981609473772,0.795974490359416
05-Mar-1980,0.80848277923985,0.803793700647009
06-Mar-1980,0.800655388275231,0.800116401557188
07-Mar-1980,0.798632688405923,0.799082530968614
10-Mar-1980,0.797281945291953,0.79795754491229
11-Mar-1980,0.800206252853353,0.801328713404473
12-Mar-1980,0.804554378134076,0.804375447245654
13-Mar-1980,0.79795754491229,0.799667023937618
14-Mar-1980,0.793761450592539,0.796245138563513
17-Mar-1980,0.782302091870838,0.786182046527135
18-Mar-1980,0.785954230146152,0.790092386616424
19-Mar-1980,0.784358060613329,0.786273158549429
20-Mar-1980,0.787365855798927,0.788820930628228
21-Mar-1980,0.780012713581527,0.78239355807414
24-Mar-1980,0.779921029341984,0.782302091870838
25-Mar-1980,0.785452851343971,0.788275525651523
26-Mar-1980,0.789366038300488,0.790591445220798
27-Mar-1980,0.778590662377413,0.780837493686934
28-Mar-1980,0.777028664540647,0.779508346207989
31-Mar-1980,0.771958360984235,0.775464223049159
01-Apr-1980,0.76080582903376,0.764909546786836
02-Apr-1980,0.768950143975446,0.77200457063744
03-Apr-1980,0.760665632290768,0.763838608682478
08-Apr-1980,0.769181866835943,0.772189387899898
09-Apr-1980,0.777488328993696,0.780058552549242
10-Apr-1980,0.781386969409353,0.784358060613329
11-Apr-1980,0.786637523647284,0.789865459436382
14-Apr-1980,0.797822461498077,0.800700290724667
15-Apr-1980,0.784129828271816,0.786865184433697
16-Apr-1980,0.795252403497099,0.797417101735742
17-Apr-1980,0.801553054403732,0.802315437560599
18-Apr-1980,0.801328713404473,0.802001585472027
21-Apr-1980,0.802898044519065,0.802270607578299
22-Apr-1980,0.805359171166873,0.805001565334087
23-Apr-1980,0.814700876112522,0.812750780205778
24-Apr-1980,0.818457371525392,0.816381994894574
25-Apr-1980,0.82329786502499,0.821452440712869
28-Apr-1980,0.827240915040644,0.82329786502499
29-Apr-1980,0.821320494282928,0.816116742903629
30-Apr-1980,0.813149972954642,0.806297278492601
01-May-1980,0.816249377693929,0.809818487363638
02-May-1980,0.8166913666514,0.809907471168644
06-May-1980,0.826803565372619,0.816381994894574
07-May-1980,0.82483312138532,0.811374561924595
08-May-1980,0.826059631679687,0.812617680536112
09-May-1980,0.819779831493311,0.806029337616618
12-May-1980,0.82483312138532,0.809862980255906
13-May-1980,0.82487695123784,0.81017437508482
14-May-1980,0.827940276901477,0.811552244938566
15-May-1980,0.833995489147325,0.818104419964329
16-May-1980,0.826584818789662,0.811374561924595
19-May-1980,0.826366024346168,0.811863114264929
20-May-1980,0.82911934208316,0.81447946572747
21-May-1980,0.844364992302566,0.827678073517551
22-May-1980,0.844450954651111,0.827197188680201
23-May-1980,0.852072159547504,0.833126490613386
27-May-1980,0.862256843381669,0.844493933054469
28-May-1980,0.857092592148191,0.83992791176814
29-May-1980,0.853861983599841,0.836944448307712
30-May-1980,0.852285401898243,0.835731224015738
02-Jun-1980,0.849851739317585,0.833821749842714
03-Jun-1980,0.832474245781044,0.818104419964329
04-Jun-1980,0.841782679699093,0.824657782762156
05-Jun-1980,0.846082836830659,0.829075697784189
06-Jun-1980,0.84634025917634,0.829162984477388
09-Jun-1980,0.854415328156068,0.836987750535618
10-Jun-1980,0.847454990898701,0.829468427918184
11-Jun-1980,0.847840570236426,0.82824609398156
12-Jun-1980,0.849295863049877,0.830427786093979
13-Jun-1980,0.85121873513044,0.831473310040232
16-Jun-1980,0.852498598786376,0.833865187498825
17-Jun-1980,0.845954100803704,0.827678073517551
18-Jun-1980,0.846511837266239,0.827372082651177
19-Jun-1980,0.845653652274714,0.827546946039601
20-Jun-1980,0.849295863049877,0.83038419886503
23-Jun-1980,0.849766240001527,0.830602116013793
24-Jun-1980,0.848440064965981,0.830427786093979
25-Jun-1980,0.848011891120861,0.828901101537565
26-Jun-1980,0.85121873513044,0.833039549211836
27-Jun-1980,0.854202539560733,0.836251357528397
30-Jun-1980,0.857389623953994,0.839668833222712
01-Jul-1980,0.858661619037519,0.840532167473004
02-Jul-1980,0.858915824012832,0.841480975065639
03-Jul-1980,0.852498598786376,0.836208023400597
04-Jul-1980,0.856116008838085,0.839755200196036
07-Jul-1980,0.864281391713323,0.847883403209255
08-Jul-1980,0.865628817071927,0.850022716022425
09-Jul-1980,0.864955331336995,0.847926234347499
10-Jul-1980,0.864660538637297,0.848611283184017
11-Jul-1980,0.866049515437408,0.850407306758529
14-Jul-1980,0.864744773990924,0.849509698183804
15-Jul-1980,0.864365659009236,0.849680733374711
16-Jul-1980,0.863944251501946,0.848226000960026
17-Jul-1980,0.866680231320821,0.85087716132583
18-Jul-1980,0.864407789994475,0.848183182659477
21-Jul-1980,0.866680231320821,0.85070633066131
22-Jul-1980,0.868863638301764,0.853095308377008
23-Jul-1980,0.869031395389894,0.852711750231284
24-Jul-1980,0.874801848366196,0.859424040185044
25-Jul-1980,0.872422435417494,0.856753019157959
28-Jul-1980,0.870037347356693,0.854500430917704
29-Jul-1980,0.86470265720106,0.849637977319378
30-Jul-1980,0.858364964870531,0.842816405078651
31-Jul-1980,0.851858871714766,0.836554643854674
01-Aug-1980,0.847369286407733,0.832691707997842
04-Aug-1980,0.850791749641459,0.83616468739487
05-Aug-1980,0.856837923216424,0.841782679699093
06-Aug-1980,0.864365659009236,0.84732643140762
07-Aug-1980,0.861919019806817,0.84629736005362
08-Aug-1980,0.864154977453627,0.848397255830505
11-Aug-1980,0.863649160548558,0.848140362525444
12-Aug-1980,0.863944251501946,0.849295863049877
13-Aug-1980,0.866680231320821,0.850962565715667
14-Aug-1980,0.865292130902339,0.850578188508774
15-Aug-1980,0.865923324510369,0.851005265175526
18-Aug-1980,0.862341281446399,0.848183182659477
19-Aug-1980,0.859085258103376,0.845911185111574
20-Aug-1980,0.861623330531847,0.847454990898701
21-Aug-1980,0.862678962425506,0.849081982180705
22-Aug-1980,0.861961253995399,0.848996417022785
26-Aug-1980,0.86625979826859,0.853904559438059
27-Aug-1980,0.872338844344972,0.860355099543852
28-Aug-1980,0.871293365943419,0.859805032887293
29-Aug-1980,0.872965607135781,0.862510136189508
01-Sep-1980,0.87983419486354,0.868486081926015
02-Sep-1980,0.882609845505266,0.870874868343672
03-Sep-1980,0.881989100177134,0.870456195530356
04-Sep-1980,0.883767540168595,0.872213444633227
05-Sep-1980,0.881906305012324,0.870581815780505
08-Sep-1980,0.883312891376949,0.872297046188265
09-Sep-1980,0.875885317239116,0.865881257329074
10-Sep-1980,0.876051900614481,0.866007453564387
11-Sep-1980,0.881036541657363,0.870749284903777
12-Sep-1980,0.881119408862714,0.871586210089675
15-Sep-1980,0.872213444633227,0.863691321730764
16-Sep-1980,0.870833008949372,0.862172398186551
17-Sep-1980,0.871167835052194,0.862678962425506
18-Sep-1980,0.868947520363634,0.860735737751835
19-Sep-1980,0.869408745974025,0.861327553798868
22-Sep-1980,0.876301723657792,0.867856504351758
23-Sep-1980,0.876384984138253,0.868024430464664
24-Sep-1980,0.87617681993758,0.867436565656636
25-Sep-1980,0.874885233815484,0.867310549652436
26-Sep-1980,0.873174440800527,0.866764296723754
29-Sep-1980,0.870958581876014,0.866806326775247
30-Sep-1980,0.870581815780505,0.866301849529083
01-Oct-1980,0.870916725985838,0.865586737499449
02-Oct-1980,0.869366825162432,0.864997437486605
03-Oct-1980,0.871084139036076,0.866427992701751
06-Oct-1980,0.873675463732806,0.867856504351758
07-Oct-1980,0.870958581876014,0.866049515437408
08-Oct-1980,0.872213444633227,0.865544656156207
09-Oct-1980,0.874843541959981,0.869282978266814
10-Oct-1980,0.877716209894379,0.870791147802789
13-Oct-1980,0.880331893019888,0.873675463732806
14-Oct-1980,0.878671934967646,0.872923835168942
15-Oct-1980,0.878962626608156,0.872171641234605
16-Oct-1980,0.881823502991908,0.875218706098691
17-Oct-1980,0.882527101721346,0.876218456244446
20-Oct-1980,0.88562531756327,0.879087182876611
21-Oct-1980,0.89199803930511,0.885831524389446
22-Oct-1980,0.890234189554374,0.883106164483111
23-Oct-1980,0.893922416012147,0.888014706522418
24-Oct-1980,0.895883922096492,0.890069952231073
27-Oct-1980,0.89117803105908,0.88620258955687
28-Oct-1980,0.888302695333986,0.884676218104813
29-Oct-1980,0.893226792275603,0.889289456371212
30-Oct-1980,0.89117803105908,0.887314959637581
31-Oct-1980,0.890972923889865,0.887067873197252
03-Nov-1980,0.893717871021763,0.890234189554374
04-Nov-1980,0.897963815181271,0.896210466039963
05-Nov-1980,0.894862784460535,0.892407791410823
06-Nov-1980,0.893022104934801,0.892899272416784
07-Nov-1980,0.88149222633146,0.881160839890417
10-Nov-1980,0.872756729850427,0.872506019503133
11-Nov-1980,0.872840286000208,0.872004410162682
12-Nov-1980,0.87434310406639,0.871962598024612
13-Nov-1980,0.883974130397612,0.882320212303002
14-Nov-1980,0.877134016672961,0.875593729542051
17-Nov-1980,0.87359197734104,0.874259673397227
18-Nov-1980,0.874426527775456,0.876218456244446
19-Nov-1980,0.866890381579028,0.868360198116605
20-Nov-1980,0.87066555384788,0.873466734683227
21-Nov-1980,0.860355099543852,0.864407789994475
24-Nov-1980,0.853776826484913,0.860016632794978
25-Nov-1980,0.855478592477398,0.861834546078096
26-Nov-1980,0.86288995514704,0.855691109745226
27-Nov-1980,0.859720380385761,0.867940470933108
28-Nov-1980,0.858025823742179,0.866890381579028
01-Dec-1980,0.854415328156068,0.864154977453627
02-Dec-1980,0.852839619293538,0.861792306537656
03-Dec-1980,0.852924856252335,0.860651164003476
04-Dec-1980,0.853137916868886,0.862003486400329
05-Dec-1980,0.85015092936961,0.860481995045577
08-Dec-1980,0.850364581757988,0.861961253995399
09-Dec-1980,0.849723487602042,0.863733481135479
10-Dec-1980,0.850450029933722,0.865207941644839
11-Dec-1980,0.840273245450239,0.858025823742179
12-Dec-1980,0.843289838989665,0.860566583101793
15-Dec-1980,0.847369286407733,0.862594552870294
16-Dec-1980,0.84070474491756,0.858025823742179
17-Dec-1980,0.841782679699093,0.857177467381649
18-Dec-1980,0.843289838989665,0.859508717775171
19-Dec-1980,0.844579884320155,0.858237800425538
22-Dec-1980,0.856328390701472,0.866554119964326
23-Dec-1980,0.864239255402351,0.872840286000208
24-Dec-1980,0.86288995514704,0.871920784138215
29-Dec-1980,0.860566583101793,0.869618323675724
30-Dec-1980,0.873800680253203,0.880497737375341
31-Dec-1980,0.872129836088385,0.880456278864939
02-Jan-1981,0.867100487683383,0.876093542122742
05-Jan-1981,0.88024896052689,0.888384962620446
06-Jan-1981,0.88508898073089,0.891260062148909
07-Jan-1981,0.882444351090325,0.888138140454563
08-Jan-1981,0.876301723657792,0.884180677955921
09-Jan-1981,0.8754687373539,0.884387182861147
12-Jan-1981,0.875635390133221,0.884676218104813
13-Jan-1981,0.870204907678801,0.881782099410492
14-Jan-1981,0.873675463732806,0.883808861628901
15-Jan-1981,0.876842792907044,0.887685474863821
16-Jan-1981,0.874843541959981,0.886573517086006
19-Jan-1981,0.880041599199034,0.89199803930511
20-Jan-1981,0.88128512267534,0.893022104934801
21-Jan-1981,0.886243810521858,0.895598108649066
22-Jan-1981,0.880456278864939,0.89138309616797
23-Jan-1981,0.878505787511397,0.889864617637632
26-Jan-1981,0.880041599199034,0.89117803105908
27-Jan-1981,0.880497737375341,0.89134208651019
28-Jan-1981,0.880331893019888,0.889864617637632
29-Jan-1981,0.874843541959981,0.884965169831246
30-Jan-1981,0.865207941644839,0.874801848366196
02-Feb-1981,0.854415328156068,0.863606997588712
03-Feb-1981,0.848226000960026,0.858492113146783
04-Feb-1981,0.85590358185906,0.866049515437408
05-Feb-1981,0.852498598786376,0.862594552870294
06-Feb-1981,0.846383156458803,0.857050151829882
09-Feb-1981,0.850364581757988,0.860355099543852
10-Feb-1981,0.849167540017855,0.858619245258407
11-Feb-1981,0.848226000960026,0.858068222673733
12-Feb-1981,0.840057425874566,0.852072159547504
13-Feb-1981,0.828333453115013,0.840747884625511
16-Feb-1981,0.814036497835399,0.827022264115973
17-Feb-1981,0.816912287893876,0.828551817566148
18-Feb-1981,0.823078350151976,0.832865643729027
19-Feb-1981,0.8226391757927,0.832604728785818
20-Feb-1981,0.84372003903932,0.851432159525659
23-Feb-1981,0.81434659596179,0.82329786502499
24-Feb-1981,0.802225775586182,0.812528937580026
25-Feb-1981,0.800969663088691,0.81115241375085
26-Feb-1981,0.800655388275231,0.810663513987784
27-Feb-1981,0.789910848992253,0.800071472881453
02-Mar-1981,0.780012713581527,0.790954240562857
03-Mar-1981,0.787866276617777,0.800071472881453
04-Mar-1981,0.787092793402473,0.797236889084326
05-Mar-1981,0.789138946213671,0.799846799219001
06-Mar-1981,0.785589615949505,0.796064714566632
09-Mar-1981,0.794349061068913,0.804151738602857
10-Mar-1981,0.795252403497099,0.805046273057354
11-Mar-1981,0.797507195884188,0.803569861810036
12-Mar-1981,0.796696056188504,0.803211615422254
13-Mar-1981,0.79773239575002,0.80419648433524
16-Mar-1981,0.806699055244061,0.811463407377988
17-Mar-1981,0.812351428038422,0.818016162605815
18-Mar-1981,0.820880547069497,0.824570101920364
